"id","p_value","corr","hgnc_symbol","corr_spearman","p_value_spearman"
"ENSG00000100483",0.0179529676923278,0.600401468029865,"VCPKMT",0.653571428571428,0.0100317834406097
"ENSG00000116560",0.0275916010757257,0.566767424968689,"SFPQ",0.653571428571428,0.0100317834406097
"ENSG00000183291",0.0287347636279771,0.563407296532819,"SELENOF",0.653571428571428,0.0100317834406097
"ENSG00000163251",0.0292378839184321,0.561960407289143,"FZD5",0.653571428571428,0.0100317834406097
"ENSG00000086300",0.0326503847676015,0.552612273080562,"SNX10",0.653571428571428,0.0100317834406097
"ENSG00000125459",0.0400199494062813,0.534687123510192,"MSTO1",0.653571428571428,0.0100317834406097
"ENSG00000148229",0.0444838741827223,0.525000066002283,"POLE3",0.653571428571428,0.0100317834406097
"ENSG00000141682",0.0351051214208618,-0.546332761404641,"PMAIP1",-0.653571428571428,0.0100317834406097
"ENSG00000182872",0.00051628530483522,0.78572611842734,"RBM10",0.640773328729639,0.0100571259556032
"ENSG00000236414",0.0213632819196129,0.587201631494279,"",0.640773328729639,0.0100571259556032
"ENSG00000237922",0.0213632819196129,0.587201631494279,"",0.640773328729639,0.0100571259556032
"ENSG00000179097",0.0213632819196129,0.587201631494279,"HTR1F",0.640773328729639,0.0100571259556032
"ENSG00000171853",0.000617965875959243,0.77913417346939,"TRAPPC12",0.640105811358911,0.0101604159287605
"ENSG00000273973",0.00950043634975817,0.644466065492483,"",0.640105811358911,0.0101604159287605
"ENSG00000159885",0.0166144544068177,-0.60611221921501,"ZNF222",-0.640105811358911,0.0101604159287605
"ENSG00000243396",0.0358766065734562,0.544427319577502,"RPL32P7",0.640105811358911,0.0101604159287605
"ENSG00000188338",5.39988295364259e-05,0.852542853702748,"SLC38A3",0.639984764557886,0.0101792347238576
"ENSG00000066735",0.00105307647781135,0.758228820531477,"KIF26A",0.639964391016178,0.0101824048109684
"ENSG00000272477",0.00428602841206476,0.691629460968015,"",0.639857270693385,0.0101990852164585
"ENSG00000272954",0.0227681571957312,0.582230995009392,"",0.639665598513847,0.0102289849311767
"ENSG00000255397",0.0497654953886094,0.514427333579644,"NASPP1",0.63812011323227,0.0104725773070023
"ENSG00000114739",0.000469424277471188,0.789127119096322,"ACVR2B",0.638069959881392,0.01048055730982
"ENSG00000176715",0.000211514673233139,0.815405925813103,"ACSF3",0.637996929632062,0.0104921857789577
"ENSG00000250197",0.00509063930922846,0.682095046135528,"HMGN1P15",0.637996929632062,0.0104921857789577
"ENSG00000249825",0.00539787539928772,0.678768737809106,"THBS4-AS1",0.637863723588456,0.0105134218279442
"ENSG00000163322",0.00619447880216982,0.670792753906329,"ABRAXAS1",0.65,0.0105567358004588
"ENSG00000143436",0.00683376023657141,0.664958396453059,"MRPL9",0.65,0.0105567358004588
"ENSG00000205981",0.0103839803796407,0.638678945670729,"DNAJC19",0.65,0.0105567358004588
"ENSG00000136936",0.0124781378929547,0.626357194487685,"XPA",0.65,0.0105567358004588
"ENSG00000183431",0.0168388808435704,0.60513059788046,"SF3A3",0.65,0.0105567358004588
"ENSG00000110107",0.0173420828629045,0.602965690362169,"PRPF19",0.65,0.0105567358004588
"ENSG00000177721",0.0196432327243497,0.593639601841017,"ANXA2R",0.65,0.0105567358004588
"ENSG00000134146",0.019678999277224,0.593501420870721,"DPH6",0.65,0.0105567358004588
"ENSG00000164406",0.0219722678498239,0.585017236981473,"LEAP2",0.65,0.0105567358004588
"ENSG00000143994",0.0284200091843264,0.564322233043456,"ABHD1",0.65,0.0105567358004588
"ENSG00000136982",0.0353554143503584,0.54571117368072,"DSCC1",0.65,0.0105567358004588
"ENSG00000163590",0.0380340594228496,0.539256621766461,"PPM1L",0.65,0.0105567358004588
"ENSG00000141543",0.0405559566750706,0.533482801123946,"EIF4A3",0.65,0.0105567358004588
"ENSG00000100105",0.0422878044800007,0.529670766472857,"PATZ1",0.65,0.0105567358004588
"ENSG00000227725",0.0467450560166225,0.52036598885661,"POLR2MP1",0.65,0.0105567358004588
"ENSG00000204282",0.0476385829538471,0.518580410537496,NA,0.65,0.0105567358004588
"ENSG00000275538",0.00161199350314248,-0.739934957401514,"RNVU1-19",-0.65,0.0105567358004588
"ENSG00000123130",0.00651128755775105,-0.667844998638542,"ACOT9",-0.65,0.0105567358004588
"ENSG00000138768",0.040977237803688,-0.532544532505869,"USO1",-0.65,0.0105567358004588
"ENSG00000198718",0.000970104905454459,-0.761586395721312,"TOGARAM1",0.637233219842303,0.010614393373926
"ENSG00000279421",0.00388323367127807,0.696947992118188,"",0.637105455434607,0.0106349458771414
"ENSG00000147117",0.0410145642693493,0.532461746225307,"ZNF157",0.636468846521644,0.0107378150555717
"ENSG00000230789",0.0202783956512578,0.591213820555026,"ARHGAP26-IT1",0.636220148295781,0.0107782119392534
"ENSG00000224988",0.00937370241681275,0.645330272588777,"",0.636061848663065,0.0108039866754509
"ENSG00000211791",0.00476862976275194,0.685756467845679,"TRAV13-2",0.635667565154104,0.0108683936413787
"ENSG00000232500",0.00476862976275194,0.685756467845679,"",0.635667565154104,0.0108683936413787
"ENSG00000231193",0.00889696666256981,0.648665314937971,"",0.635667565154104,0.0108683936413787
"ENSG00000233677",0.0430943776065563,0.52793486254835,"DDX39BP1",0.635667565154104,0.0108683936413787
"ENSG00000180667",0.000990767834195876,0.760729124711797,"YOD1",0.635296340754636,0.0109293068109199
"ENSG00000187609",0.0303649296054817,-0.558786128740037,"EXD3",-0.634495338257407,0.0110616467237507
"ENSG00000163467",0.0433411877809676,0.527408496711936,"TSACC",0.634495338257407,0.0110616467237507
"ENSG00000101470",0.00469075023382463,0.6866713137258,"TNNC2",0.634259973737673,0.0111007693035721
"ENSG00000196353",0.000102205061049948,0.836299312743389,"CPNE4",0.646428571428571,0.0111028877669525
"ENSG00000127152",0.000186619196965689,0.819199312563956,"BCL11B",0.646428571428571,0.0111028877669525
"ENSG00000249115",0.000859587878067534,0.766440274355524,"HAUS5",0.646428571428571,0.0111028877669525
"ENSG00000164900",0.000864936161774362,0.766194055827382,"GBX1",0.646428571428571,0.0111028877669525
"ENSG00000119514",0.000978656315790575,0.761229835551245,"GALNT12",0.646428571428571,0.0111028877669525
"ENSG00000102974",0.00200907966409635,0.729862742275118,"CTCF",0.646428571428571,0.0111028877669525
"ENSG00000129691",0.0046515713650899,0.687136105071816,"ASH2L",0.646428571428571,0.0111028877669525
"ENSG00000143093",0.00487060973332961,0.684576251492485,"STRIP1",0.646428571428571,0.0111028877669525
"ENSG00000163281",0.00607741140734266,0.671912123385279,"GNPDA2",0.646428571428571,0.0111028877669525
"ENSG00000280035",0.00659495707080613,0.667085404649241,"",0.646428571428571,0.0111028877669525
"ENSG00000263968",0.00786838953467999,0.656367457278549,"RN7SL381P",0.646428571428571,0.0111028877669525
"ENSG00000166435",0.00861127117558362,0.650731505778626,"XRRA1",0.646428571428571,0.0111028877669525
"ENSG00000121067",0.0137232629458514,0.619776460849443,"SPOP",0.646428571428571,0.0111028877669525
"ENSG00000130726",0.0137703990355991,0.619536582292631,"TRIM28",0.646428571428571,0.0111028877669525
"ENSG00000011260",0.0187349182273064,0.597215196453925,"UTP18",0.646428571428571,0.0111028877669525
"ENSG00000162997",0.0223883420843556,0.583551224888392,"PRORSD1P",0.646428571428571,0.0111028877669525
"ENSG00000275379",0.0263077651465696,0.570669030700659,"H3C11",0.646428571428571,0.0111028877669525
"ENSG00000155858",0.0372405833244269,0.5411322176191,"LSM11",0.646428571428571,0.0111028877669525
"ENSG00000157014",0.0469387643509547,0.519976766971892,"TATDN2",0.646428571428571,0.0111028877669525
"ENSG00000271828",0.0485093160190733,0.516863994599904,"",0.646428571428571,0.0111028877669525
"ENSG00000125733",0.00485893856483501,-0.684710324391598,"TRIP10",-0.646428571428571,0.0111028877669525
"ENSG00000278420",0.0365629995060809,-0.542757642171823,"MIR6819",-0.646428571428571,0.0111028877669525
"ENSG00000189159",0.00081712633520308,0.768440456483545,"JPT1",0.633359461666969,0.0112514489504544
"ENSG00000214124",0.016249556591978,0.607730268509049,"SNRPEP9",0.633359461666969,0.0112514489504544
"ENSG00000243519",0.00883095483820287,0.649138056651864,"IGLVIVOR22-2",0.632571026759923,0.0113846776250833
"ENSG00000147145",7.51254288996786e-05,0.844362879828176,"LPAR4",0.632521962949466,0.0113930087399176
"ENSG00000204618",0.0039128844113817,0.696541893440742,"RNF39",0.632521962949466,0.0113930087399176
"ENSG00000211790",0.0260814637761781,0.571371644683729,"TRAV8-4",0.632521962949466,0.0113930087399176
"ENSG00000142149",0.000792909412522653,0.769619262113249,"HUNK",0.632458098812282,0.0114038600780748
"ENSG00000089101",0.0149502407698799,0.613729435384126,"CFAP61",0.632455532033676,0.0114042963747716
"ENSG00000154227",0.00205678978714325,0.728763325351093,"CERS3",0.631486234510405,0.0115699866329298
"ENSG00000257078",0.0114078763195177,0.632434473732824,"",0.631486234510405,0.0115699866329298
"ENSG00000151116",0.0163079775320179,-0.607469346337641,"UEVLD",-0.642857142857143,0.0116708486083788
"ENSG00000138835",0.0391853898754785,-0.536586371648917,"RGS3",-0.642857142857143,0.0116708486083788
"ENSG00000140575",0.0494172308447176,-0.515098295669566,"IQGAP1",-0.642857142857143,0.0116708486083788
"ENSG00000188467",0.00211319794838214,0.727489576103582,"SLC24A5",0.642857142857143,0.0116708486083788
"ENSG00000172500",0.00356096272422717,0.701529093860607,"FIBP",0.642857142857143,0.0116708486083788
"ENSG00000149503",0.00915115517708743,0.646870194354755,"INCENP",0.642857142857143,0.0116708486083788
"ENSG00000140326",0.0103629251767517,0.638812299550097,"CDAN1",0.642857142857143,0.0116708486083788
"ENSG00000107560",0.018105174766433,0.599773023159874,"RAB11FIP2",0.642857142857143,0.0116708486083788
"ENSG00000128050",0.0203156842307206,0.591073226676157,"PAICS",0.642857142857143,0.0116708486083788
"ENSG00000125835",0.0236657748470652,0.579176286623233,"SNRPB",0.642857142857143,0.0116708486083788
"ENSG00000145293",0.0260894097805874,0.571346896028833,"ENOPH1",0.642857142857143,0.0116708486083788
"ENSG00000089022",0.0282349540021803,0.564863735549159,"MAPKAPK5",0.642857142857143,0.0116708486083788
"ENSG00000149196",0.031846139134897,0.554746649833077,"HIKESHI",0.642857142857143,0.0116708486083788
"ENSG00000147324",0.041944425192321,0.530417248714628,"MFHAS1",0.642857142857143,0.0116708486083788
"ENSG00000204934",0.0448694373236657,0.524197759683036,"ATP6V0E2-AS1",0.642857142857143,0.0116708486083788
"ENSG00000241537",2.85999747771451e-05,0.867028193255372,"U2SURPP1",0.630743002096636,0.0116982968488842
"ENSG00000270343",0.00266206219293605,0.716336676274592,"UNGP3",0.629360018232592,0.0119399945679094
"ENSG00000153956",0.0281334038455995,-0.565162028985393,"CACNA2D1",-0.629133405821428,0.0119799657625688
"ENSG00000006047",0.00443365584526486,0.689779501336707,"YBX2",0.628898724312728,0.0120214697333254
"ENSG00000158485",0.00817979699500669,0.653956206616733,"CD1B",0.628690915771571,0.0120583143297237
"ENSG00000270178",0.0142213746520825,0.617273073389302,NA,0.628690915771571,0.0120583143297237
"ENSG00000263818",7.52570803649468e-06,0.892786232578501,"RDM1P5",0.628541911939797,0.0120847867649146
"ENSG00000274686",0.00159955590120224,0.740281406408384,"",0.628541911939797,0.0120847867649146
"ENSG00000237979",0.0448512966395572,-0.524235393444653,"DNAJB12P1",-0.628541911939797,0.0120847867649146
"ENSG00000089169",0.0432146803899022,0.527678017408313,"RPH3A",0.627938470464325,0.0121924577846227
"ENSG00000266325",0.000120111246892047,0.831892248571365,"MIR3665",0.639285714285714,0.0122612366388285
"ENSG00000228021",0.000329731398788324,0.80124339825779,"",0.639285714285714,0.0122612366388285
"ENSG00000178093",0.0012546603800001,0.750884312137011,"TSSK6",0.639285714285714,0.0122612366388285
"ENSG00000105877",0.00169948392340028,0.737556898974019,"DNAH11",0.639285714285714,0.0122612366388285
"ENSG00000196705",0.00238482211787757,0.721712666303488,"ZNF431",0.639285714285714,0.0122612366388285
"ENSG00000050393",0.00291588984777085,0.711794292733018,"MCUR1",0.639285714285714,0.0122612366388285
"ENSG00000267476",0.00308832657034701,-0.708885630753931,"",-0.639285714285714,0.0122612366388285
"ENSG00000124602",0.00440237508111825,0.690167361786743,"UNC5CL",0.639285714285714,0.0122612366388285
"ENSG00000178974",0.00480704277296809,0.685309586699586,"FBXO34",0.639285714285714,0.0122612366388285
"ENSG00000131149",0.00968750388611003,0.643206755077501,"GSE1",0.639285714285714,0.0122612366388285
"ENSG00000103150",0.0121648837475765,0.628092613475557,"MLYCD",0.639285714285714,0.0122612366388285
"ENSG00000116670",0.0156430345206342,0.610482788631519,"MAD2L2",0.639285714285714,0.0122612366388285
"ENSG00000122484",0.0203562517872211,0.590920493663785,"RPAP2",0.639285714285714,0.0122612366388285
"ENSG00000160953",0.026037364250483,0.571509101223876,"PWWP3A",0.639285714285714,0.0122612366388285
"ENSG00000154832",0.0265611314584127,0.569887800350564,"CXXC1",0.639285714285714,0.0122612366388285
"ENSG00000143493",0.0374095384919572,0.540730363944744,"INTS7",0.639285714285714,0.0122612366388285
"ENSG00000184270",0.0472511640287565,0.519351546997811,"H2AC21",0.639285714285714,0.0122612366388285
"ENSG00000031081",0.0498027094502229,-0.514355842011251,"ARHGAP31",-0.639285714285714,0.0122612366388285
"ENSG00000140274",0.000419243343974615,0.793091034143222,"DUOXA2",0.627244172391072,0.0123172602601187
"ENSG00000234917",0.0232426219401977,0.580605133635324,"",0.627244172391072,0.0123172602601187
"ENSG00000214401",0.00565659738180688,0.676081887383155,"KANSL1-AS1",0.627233801954779,0.0123191318692711
"ENSG00000266977",0.0181367291818714,0.599643246775095,"",0.625611945316303,0.0126145657762252
"ENSG00000275297",0.0281373051866886,0.565150554165964,"",0.625611945316303,0.0126145657762252
"ENSG00000135426",4.86170943241798e-05,0.855046728578785,"TESPA1",0.625558784197443,0.0126243416705837
"ENSG00000255741",0.00844516644975966,0.651957597938984,"",0.625250599110718,0.0126811302496507
"ENSG00000068615",9.74042564936206e-05,0.837588580776526,"REEP1",0.625210168744912,0.0126885949428043
"ENSG00000258884",0.00299357139897657,0.710467418100256,"LINC02321",0.625107585676966,0.0127075502400648
"ENSG00000176320",0.00537526176629759,0.679008386492298,"",0.625107585676966,0.0127075502400648
"ENSG00000183186",0.000159397101562517,0.823856054811325,"C2CD4C",0.624926299509465,0.0127411019983005
"ENSG00000263482",0.00688260391568124,0.664530576984705,"ANTXRLP1",0.624926299509465,0.0127411019983005
"ENSG00000260871",0.0266154630328319,0.569721010008229,"",0.62451279711967,0.012817888574963
"ENSG00000131142",5.02636470303783e-05,0.854257316245531,"CCL25",0.635714285714286,0.0128746790922046
"ENSG00000165272",0.000508624115533736,0.786264457626536,"AQP3",0.635714285714286,0.0128746790922046
"ENSG00000284329",0.000749051378016738,0.771830616384782,"MIR9-3",0.635714285714286,0.0128746790922046
"ENSG00000275228",0.000993875628915569,0.760601442503268,"",0.635714285714286,0.0128746790922046
"ENSG00000188368",0.00153326812872589,0.742165325223914,"PRR19",0.635714285714286,0.0128746790922046
"ENSG00000116497",0.00154868559238861,0.741721385457799,"S100PBP",0.635714285714286,0.0128746790922046
"ENSG00000179115",0.00171057819437069,0.737262433099159,"FARSA",0.635714285714286,0.0128746790922046
"ENSG00000100897",0.00471443746837279,0.686391795328915,"DCAF11",0.635714285714286,0.0128746790922046
"ENSG00000229989",0.00987488119547671,0.641964258199191,"MIR181A1HG",0.635714285714286,0.0128746790922046
"ENSG00000105298",0.0117979500151732,0.630170124984489,"CACTIN",0.635714285714286,0.0128746790922046
"ENSG00000228828",0.0134135492487866,0.621368683783222,"TLK2P2",0.635714285714286,0.0128746790922046
"ENSG00000138111",0.0172140490324388,0.603511895102524,"MFSD13A",0.635714285714286,0.0128746790922046
"ENSG00000067225",0.0190037244246086,-0.596143443437891,"PKM",-0.635714285714286,0.0128746790922046
"ENSG00000224429",0.0195226898176141,0.594106732484756,"LINC00539",0.635714285714286,0.0128746790922046
"ENSG00000254501",0.0203178713900497,0.591064986281421,"",0.635714285714286,0.0128746790922046
"ENSG00000135698",0.0206619008518544,0.58977717523434,"MPHOSPH6",0.635714285714286,0.0128746790922046
"ENSG00000196747",0.0237460923707755,0.578907280130482,"H2AC13",0.635714285714286,0.0128746790922046
"ENSG00000176974",0.0249449579432858,0.574971867633202,"SHMT1",0.635714285714286,0.0128746790922046
"ENSG00000228302",0.0306601276268793,0.557969424922465,"",0.635714285714286,0.0128746790922046
"ENSG00000145901",0.0352769579668746,-0.545905659989039,"TNIP1",-0.635714285714286,0.0128746790922046
"ENSG00000185730",0.0386522905712724,0.537815399136634,"ZNF696",0.635714285714286,0.0128746790922046
"ENSG00000235795",0.0422412790367126,0.529771645330595,"",0.635714285714286,0.0128746790922046
"ENSG00000105327",0.0466374608862896,-0.520582696528675,"BBC3",-0.635714285714286,0.0128746790922046
"ENSG00000230092",0.00361943216517009,0.700674101011079,"",0.62377147338545,0.012956448956461
"ENSG00000118579",2.27991938675372e-05,0.871823358114811,"MED28",0.623448724185327,0.0130171354186324
"ENSG00000228484",0.0205058758506259,0.590359178083774,"",0.623365890961003,0.0130327460078248
"ENSG00000274719",0.0161148003600417,0.608334890286009,"",0.623354977979184,0.0130348037287094
"ENSG00000261363",0.00920533088070648,0.646492650098762,"",0.622903156215266,0.0131202192701118
"ENSG00000237513",0.00153866475281525,0.742009524163518,NA,0.621920987172578,0.0133073916653803
"ENSG00000159714",0.0455191682877759,-0.522857220566246,"ZDHHC1",-0.62116168324736,0.0134535051301019
"ENSG00000130035",0.000412248219751454,0.793673948118898,"GALNT8",0.632142857142857,0.0135118119874372
"ENSG00000101082",0.00111178225354294,0.755980318177897,"SLA2",0.632142857142857,0.0135118119874372
"ENSG00000218510",0.00190819023151106,0.73225847224605,"LINC00339",0.632142857142857,0.0135118119874372
"ENSG00000254470",0.00279257015444042,0.713959908444983,"AP5B1",0.632142857142857,0.0135118119874372
"ENSG00000152270",0.00285361300920724,0.712878588617985,"PDE3B",0.632142857142857,0.0135118119874372
"ENSG00000128918",0.00330146297149247,0.705464431476063,"ALDH1A2",0.632142857142857,0.0135118119874372
"ENSG00000269609",0.00338337125099048,0.704196445344119,"C10orf95-AS1",0.632142857142857,0.0135118119874372
"ENSG00000110711",0.00428420940737115,0.691652568802153,"AIP",0.632142857142857,0.0135118119874372
"ENSG00000174871",0.00451223324729199,0.688814685081219,"CNIH2",0.632142857142857,0.0135118119874372
"ENSG00000226937",0.00613599606566775,0.671349845684234,"CEP164P1",0.632142857142857,0.0135118119874372
"ENSG00000284428",0.00675110478945519,0.665687886053924,"",0.632142857142857,0.0135118119874372
"ENSG00000058063",0.00784838411134318,0.656524903769291,"ATP11B",0.632142857142857,0.0135118119874372
"ENSG00000113119",0.00815593833695424,0.654138374673534,"TMCO6",0.632142857142857,0.0135118119874372
"ENSG00000170191",0.00885922572998022,0.648935258049434,"NANP",0.632142857142857,0.0135118119874372
"ENSG00000176912",0.0124150739348588,0.626703825608339,"TYMSOS",0.632142857142857,0.0135118119874372
"ENSG00000143882",0.0125153997529289,-0.626153023184438,"ATP6V1C2",-0.632142857142857,0.0135118119874372
"ENSG00000238197",0.0154715070528887,0.611276120830786,"PAXBP1-AS1",0.632142857142857,0.0135118119874372
"ENSG00000062822",0.0222019584542279,0.58420534451274,"POLD1",0.632142857142857,0.0135118119874372
"ENSG00000176476",0.0281055889409496,0.565243874450308,"SGF29",0.632142857142857,0.0135118119874372
"ENSG00000127616",0.0290961870110363,0.562365990028278,"SMARCA4",0.632142857142857,0.0135118119874372
"ENSG00000255358",0.0293034456266251,0.561773250158509,"NDUFAF2P2",0.632142857142857,0.0135118119874372
"ENSG00000181827",0.031048673097574,0.556903443063857,"RFX7",0.632142857142857,0.0135118119874372
"ENSG00000129484",0.0359014964310383,0.544366358402476,"PARP2",0.632142857142857,0.0135118119874372
"ENSG00000111850",0.0429252215189559,0.528296909905119,"SMIM8",0.632142857142857,0.0135118119874372
"ENSG00000214114",0.0449669259453881,0.523995707240603,"MYCBP",0.632142857142857,0.0135118119874372
"ENSG00000235837",0.0484067357419042,0.51706501780546,"",0.632142857142857,0.0135118119874372
"ENSG00000282542",0.0352671802655925,0.545929920716147,"",0.620483682299543,0.0135850207379464
"ENSG00000236152",0.017590123242402,0.601916286142165,"MRPS36P1",0.620196851761465,0.0136409575621182
"ENSG00000268869",0.00461050496456122,0.687626632516232,"ESPNP",0.618771485494043,0.0139215781323632
"ENSG00000284646",0.00677201804744028,0.66550265102678,"",0.618771485494043,0.0139215781323632
"ENSG00000251151",0.00927958356368294,0.645978004251158,"HOXC-AS3",0.618771485494043,0.0139215781323632
"ENSG00000248468",0.00933757895900725,0.645578272597226,"",0.618771485494043,0.0139215781323632
"ENSG00000233892",0.0112107273076909,0.633601897762562,"PAIP1P1",0.618771485494043,0.0139215781323632
"ENSG00000234593",0.0139192374863752,0.618783282065771,"KAZN-AS1",0.618771485494043,0.0139215781323632
"ENSG00000177272",0.0043344351498938,0.691017364669277,"KCNA3",0.618284022335312,0.0140185659716805
"ENSG00000263727",0.0177759918106819,0.60113734642867,"",0.618284022335312,0.0140185659716805
"ENSG00000235786",0.0473059012053054,0.519242313277064,"ZNRF3-IT1",0.618284022335312,0.0140185659716805
"ENSG00000205976",0.0428778232832006,0.528398546822709,"",0.617797392639731,0.0141159085703981
"ENSG00000203761",0.000795375447758084,0.769497897825184,"MSTO2P",0.628571428571428,0.0141732799848883
"ENSG00000124575",0.00203842895527372,0.729183978531183,"H1-3",0.628571428571428,0.0141732799848883
"ENSG00000271254",0.00235430021046661,0.722334657102841,"",0.628571428571428,0.0141732799848883
"ENSG00000114054",0.00314561514458777,0.707947988171632,"PCCB",0.628571428571428,0.0141732799848883
"ENSG00000180035",0.00398946447603919,0.695504254018233,"ZNF48",0.628571428571428,0.0141732799848883
"ENSG00000136828",0.00654917063650034,0.667500130154209,"RALGPS1",0.628571428571428,0.0141732799848883
"ENSG00000159873",0.0102957293476269,0.639239304756383,"CCDC117",0.628571428571428,0.0141732799848883
"ENSG00000132600",0.0145109437680417,0.615848795304746,"PRMT7",0.628571428571428,0.0141732799848883
"ENSG00000260495",0.0147056296726636,0.614903514532575,"",0.628571428571428,0.0141732799848883
"ENSG00000254433",0.0158584921846719,0.609495725355345,"",0.628571428571428,0.0141732799848883
"ENSG00000233822",0.0183053555979637,0.598952646575635,"H2BC15",0.628571428571428,0.0141732799848883
"ENSG00000101557",0.0202790578607151,0.591211322018238,"USP14",0.628571428571428,0.0141732799848883
"ENSG00000189046",0.0211268037347061,0.588062687541874,"ALKBH2",0.628571428571428,0.0141732799848883
"ENSG00000110713",0.0242896337483329,0.577104764271897,"NUP98",0.628571428571428,0.0141732799848883
"ENSG00000074603",0.0257982908882054,0.572257371843502,"DPP8",0.628571428571428,0.0141732799848883
"ENSG00000230155",0.0281388637215771,0.565145970461422,"CEP250-AS1",0.628571428571428,0.0141732799848883
"ENSG00000160336",0.0383354802114728,0.53855178328784,"ZNF761",0.628571428571428,0.0141732799848883
"ENSG00000111817",0.0438407140344509,-0.526349931673421,"DSE",-0.628571428571428,0.0141732799848883
"ENSG00000267448",0.00638716570960495,0.668986131385253,"",0.616602720565715,0.0143571016065023
"ENSG00000196169",0.00856192047336389,0.651093836333434,"KIF19",0.616602720565715,0.0143571016065023
"ENSG00000270995",0.0417495263823535,0.530842965543357,"DPPA3P10",0.61598877982537,0.014482283357263
"ENSG00000061337",0.0324202822183986,0.55321886604897,"LZTS1",0.614439349558371,0.0148019627220119
"ENSG00000283303",0.00266485863397595,0.716284781455828,"",0.614187993008901,0.0148543324512299
"ENSG00000019505",0.0045177005164581,0.688748052329561,"SYT13",0.614187993008901,0.0148543324512299
"ENSG00000121053",0.000267466469266644,0.808061431182682,"EPX",0.625,0.0148597362339404
"ENSG00000161381",0.000312529454071871,0.803013727148941,"PLXDC1",0.625,0.0148597362339404
"ENSG00000117632",0.00071669057204216,0.773530681706777,"STMN1",0.625,0.0148597362339404
"ENSG00000132199",0.00178906742216652,0.735221924553437,"ENOSF1",0.625,0.0148597362339404
"ENSG00000178229",0.00215622447770428,0.726536215260998,"ZNF543",0.625,0.0148597362339404
"ENSG00000168256",0.00376338001176014,0.69861508456579,"NKIRAS2",0.625,0.0148597362339404
"ENSG00000179152",0.00457149863956097,0.688095771674961,"TCAIM",0.625,0.0148597362339404
"ENSG00000258017",0.00608513486061416,0.671837752001582,"TUBA1B-AS1",0.625,0.0148597362339404
"ENSG00000163961",0.00739545809893142,0.66017680844702,"RNF168",0.625,0.0148597362339404
"ENSG00000109133",0.00909370776558857,0.647272453215123,"TMEM33",0.625,0.0148597362339404
"ENSG00000233847",0.00991319977237207,0.641712438893312,"ERCC8-AS1",0.625,0.0148597362339404
"ENSG00000162688",0.010305346576525,0.639178057722485,"AGL",0.625,0.0148597362339404
"ENSG00000196081",0.0121660001141601,0.628086367550805,"ZNF724",0.625,0.0148597362339404
"ENSG00000213341",0.0139775528871871,0.618489835641433,"CHUK",0.625,0.0148597362339404
"ENSG00000134758",0.0166795280422817,0.605826547594695,"RNF138",0.625,0.0148597362339404
"ENSG00000105258",0.0207722591128123,0.589367543508245,"POLR2I",0.625,0.0148597362339404
"ENSG00000244490",0.0221932389530015,0.584236048269473,"RWDD4P1",0.625,0.0148597362339404
"ENSG00000269399",0.0230230411252876,0.581354403925587,"",0.625,0.0148597362339404
"ENSG00000184916",0.0288824581956395,0.56298058153983,"JAG2",0.625,0.0148597362339404
"ENSG00000137492",0.0359245712243255,0.544309870986746,"THAP12",0.625,0.0148597362339404
"ENSG00000232931",0.0362712444580852,0.543464458858824,"LINC00342",0.625,0.0148597362339404
"ENSG00000095319",0.0377044053849388,0.540032268187905,"NUP188",0.625,0.0148597362339404
"ENSG00000228275",0.0377618164341215,-0.5398968221746,"ARMCX3-AS1",-0.625,0.0148597362339404
"ENSG00000157693",0.0380233831199977,0.539281663393115,"TMEM268",0.625,0.0148597362339404
"ENSG00000099991",0.0380469566577234,0.539226377862583,"CABIN1",0.625,0.0148597362339404
"ENSG00000134291",0.0408603830362467,0.532804067435396,"TMEM106C",0.625,0.0148597362339404
"ENSG00000125753",0.0415856104372815,-0.531202150819213,"VASP",-0.625,0.0148597362339404
"ENSG00000162415",0.0452401516448459,0.523431148341349,"ZSWIM5",0.625,0.0148597362339404
"ENSG00000236360",0.0480914471536514,-0.517684850708343,"RRAS2P1",-0.625,0.0148597362339404
"ENSG00000207451",0.0134347808146588,0.621258629450702,"RNU6-291P",0.613990670790304,0.0148955443930434
"ENSG00000224177",0.000150427176724773,0.825533985281759,"LINC00570",0.61363245072315,0.0149705864437296
"ENSG00000230555",0.00977843105381917,0.64260149628202,"LINC02916",0.613047608513494,0.0150937296530458
"ENSG00000261173",0.0327140875658015,0.552444908541821,"DNAJA2-DT",0.613047608513494,0.0150937296530458
"ENSG00000254008",0.00010502587994814,0.835564868879096,"LINC00051",0.612907162736419,0.0151234177409564
"ENSG00000270953",0.000992804627557078,0.760645407518329,"",0.612907162736419,0.0151234177409564
"ENSG00000242318",0.0118281450290046,0.629997285263142,"RPL21P48",0.612907162736419,0.0151234177409564
"ENSG00000267978",0.0163247627359388,0.607394512690498,"MAGEA9B",0.61235028801009,0.0152415765121904
"ENSG00000276696",0.023680944473927,0.579125426029946,"",0.61235028801009,0.0152415765121904
"ENSG00000269837",0.0041702931872042,0.693115482115474,"IPO5P1",0.611260297701501,0.015474913949171
"ENSG00000183423",0.00848152048447813,0.651687648392766,"LRIT3",0.611010092660779,0.0155288628583014
"ENSG00000267690",0.0347862011243733,0.547129608133701,"LDLRAD4-AS1",0.611010092660779,0.0155288628583014
