"id","p_value","corr"
"ENSG00000127318",0.827075006489954,0.0617044037499682
"ENSG00000127324",0.463825281384894,-0.204901672143406
"ENSG00000127325",0.680401734595302,0.116064367928031
"ENSG00000127328",0.249374494016804,0.317168077132367
"ENSG00000127329",0.528979327109959,-0.176587153217233
"ENSG00000127334",0.975105653866145,0.00882255951509469
"ENSG00000127337",0.0677786585192617,0.483624596908009
"ENSG00000127362",0.279737979222786,0.298562511374254
"ENSG00000127364",0.409349461465757,0.230105694682111
"ENSG00000127366",0.314648530709167,0.278605104980873
"ENSG00000127377",0.286836791284928,0.294390169218003
"ENSG00000127399",0.044477890476005,0.525012557803377
"ENSG00000127412",0.0294814621608158,0.561266660335217
"ENSG00000127415",0.9699315382458,0.0106569648344714
"ENSG00000127418",0.550187669175524,-0.167719443577978
"ENSG00000127419",0.991441611930311,0.00303271220027348
"ENSG00000127423",0.180626171785861,0.36528366318525
"ENSG00000127445",0.00682321624922746,0.665051066409568
"ENSG00000127452",0.26660705264773,0.306450535540819
"ENSG00000127463",0.548131037304331,0.168572731010297
"ENSG00000127472",0.491708825904624,0.192569100582182
"ENSG00000127481",0.849140075818705,0.053740584779767
"ENSG00000127483",0.00139008625236077,0.746470007615072
"ENSG00000127507",0.000708123061713468,0.773991193223007
"ENSG00000127511",0.66768019932321,-0.12093690658592
"ENSG00000127515",0.667797102928654,0.120891986564609
"ENSG00000127526",0.0204699384877431,0.59049371078216
"ENSG00000127527",0.255267900203401,0.313453341660271
"ENSG00000127528",0.688621616441807,-0.112932374777121
"ENSG00000127529",0.463825281384894,-0.204901672143406
"ENSG00000127530",0.542494664709992,0.170918407213571
"ENSG00000127533",0.394578085899695,-0.237233833139018
"ENSG00000127540",0.405113634757568,0.232135699620536
"ENSG00000127554",0.464318430235084,0.204680490791886
"ENSG00000127561",0.320727914018378,-0.27526401873147
"ENSG00000127564",0.274093091921213,0.301925646967533
"ENSG00000127578",0.63798898290978,0.132437765632638
"ENSG00000127580",0.569833637169558,0.15963629832515
"ENSG00000127585",0.0595623784548397,0.496823977568394
"ENSG00000127586",0.0771796476953234,0.469870599920752
"ENSG00000127588",0.0538075162334432,0.506881576030533
"ENSG00000127589",0.0207783268070626,0.589345069515319
"ENSG00000127603",0.636431534455231,0.133046334073162
"ENSG00000127616",0.0290961870110363,0.562365990028278
"ENSG00000127663",0.568669428816532,0.160111971805998
"ENSG00000127666",0.494154192794981,-0.191503660961288
"ENSG00000127720",0.60848459301544,-0.144063958073869
"ENSG00000127743",0.981261413738333,0.00664054665236008
"ENSG00000127774",0.522024246818775,-0.179529490366232
"ENSG00000127780",0.277149289550923,-0.300099718049823
"ENSG00000127804",0.0758188259776623,0.471784225075176
"ENSG00000127824",0.260894874498554,-0.309955128119035
"ENSG00000127831",0.0274813268580457,0.567097089683868
"ENSG00000127837",0.615150085299757,0.14141889314965
"ENSG00000127838",0.319052747266717,-0.27618098496683
"ENSG00000127863",0.309999000057418,-0.28118561736979
"ENSG00000127870",0.62448467651579,-0.137733171480891
"ENSG00000127884",0.873153390965341,0.0451159355780814
"ENSG00000127903",0.738630510645598,-0.0941269254093398
"ENSG00000127914",0.279374617093743,0.298777767264723
"ENSG00000127920",0.161026080792947,-0.381130130973021
"ENSG00000127922",0.325226256066375,0.272815195073414
"ENSG00000127928",0.246631734421175,-0.318915271640579
"ENSG00000127946",0.496726545850935,-0.190385566113855
"ENSG00000127947",0.117319033692514,-0.421824085848466
"ENSG00000127948",0.678930841448333,-0.116626148592108
"ENSG00000127951",0.40673949139533,-0.231355203730004
"ENSG00000127952",0.505844565430336,-0.186443965688391
"ENSG00000127954",0.0269586982234951,0.56867324445942
"ENSG00000127955",0.0701233529648571,-0.480071734295316
"ENSG00000127957",0.875871462943399,-0.0441421679740399
"ENSG00000127980",9.68728316815564e-06,0.888349955276771
"ENSG00000127989",0.956768716415964,-0.0153255835289777
"ENSG00000127990",0.0290928184553512,-0.562375650058394
"ENSG00000127993",0.000730823328310495,0.772780711168799
"ENSG00000127995",0.308784683619305,0.281863258697226
"ENSG00000128000",0.819610904269643,-0.0644079086321633
"ENSG00000128011",0.00282266322237986,0.713424500971346
"ENSG00000128016",0.328621287912645,-0.270979796233537
"ENSG00000128039",0.0239833410935406,0.578116687079189
"ENSG00000128040",0.596857200187159,-0.148705460967259
"ENSG00000128045",0.630396232531512,0.135409860475678
"ENSG00000128050",0.0203156842307206,0.591073226676157
"ENSG00000128052",0.83913788625524,-0.0573456229950617
"ENSG00000128059",0.187523109726313,0.359976608719954
"ENSG00000128159",0.492495092933076,0.192226254463934
"ENSG00000128165",0.291621933457225,0.29161218263454
"ENSG00000128185",0.0156111656585745,0.610629676134212
"ENSG00000128191",0.30228866418971,0.285514933112782
"ENSG00000128203",0.509163512283896,0.185017422950049
"ENSG00000128218",0.854904087153148,-0.0516666189750346
"ENSG00000128228",0.379568816130296,0.244623671957662
"ENSG00000128242",0.0116738554592268,0.630884087597184
"ENSG00000128245",0.418536344929523,0.225740260057244
"ENSG00000128250",0.164358405850131,-0.378349538674274
"ENSG00000128253",0.0768191520494308,0.470375172237216
"ENSG00000128254",0.152323159656524,0.388577225528264
"ENSG00000128262",0.635483054240377,0.133417220304835
"ENSG00000128266",0.921839165773721,-0.0277353316164677
"ENSG00000128268",0.996681638948308,0.00117586276587711
"ENSG00000128271",0.785851032215093,-0.0767044290682226
"ENSG00000128272",0.795821130514914,0.073060537291349
"ENSG00000128274",0.527194790333601,-0.177340432882484
"ENSG00000128276",0.289989940681171,0.292556574241042
"ENSG00000128283",0.172511466267066,-0.371699956259933
"ENSG00000128284",0.816494966054114,-0.0655380319968843
"ENSG00000128285",0.987791339029261,0.00432628211581884
"ENSG00000128294",0.639611274055567,0.131804443465176
"ENSG00000128298",0.986371601375911,0.00482942358018568
"ENSG00000128309",0.272065156623829,0.303143993199953
"ENSG00000128310",0.618723327005573,0.140005498000621
"ENSG00000128311",0.0831446822784669,-0.461755850055462
"ENSG00000128313",0.880354804121932,0.0425369833051466
"ENSG00000128322",0.263795925666331,0.308169497134204
"ENSG00000128335",0.410209056839307,-0.229695081062708
"ENSG00000128340",0.892625280142313,0.0381497780905967
"ENSG00000128342",0.16267137044324,-0.379752534938789
"ENSG00000128346",0.767528333242434,0.0834309768542614
"ENSG00000128383",0.558868914005795,-0.164132700345444
"ENSG00000128394",0.160663328050559,-0.381435117641339
"ENSG00000128408",0.00066540241812896,0.776357420444727
"ENSG00000128422",0.305939258266552,-0.283457221823934
"ENSG00000128438",0.501754354243986,-0.188207984252691
"ENSG00000128463",0.221462160343628,0.335542921235334
"ENSG00000128482",0.295412643958033,-0.289430568956516
"ENSG00000128487",0.0619122325462684,-0.492920640269448
"ENSG00000128510",0.208856529943068,-0.344318960749916
"ENSG00000128512",0.242409202270645,-0.321628664085435
"ENSG00000128513",0.788680434229947,-0.075669211256598
"ENSG00000128519",NA,NA
"ENSG00000128524",0.134718509671323,0.40456269383471
"ENSG00000128534",0.390891296077174,0.239034886977795
"ENSG00000128536",0.871251708713604,-0.0457975059256695
"ENSG00000128563",0.573468003284735,0.158153977003924
"ENSG00000128564",0.697838905152708,-0.109434945365263
"ENSG00000128567",0.972560180515235,0.00972497399161124
"ENSG00000128573",0.154011450326792,-0.387110787747185
"ENSG00000128578",0.754944534810078,-0.0880748189783634
"ENSG00000128581",0.0165853258777438,0.606240371860026
"ENSG00000128585",0.692817814459418,0.111338280293873
"ENSG00000128590",0.451927546180646,-0.210273415032349
"ENSG00000128591",0.256978924553551,-0.312384690835693
"ENSG00000128594",0.927567910884829,-0.0256973618382469
"ENSG00000128595",0.253334114340586,-0.314666403072655
"ENSG00000128596",0.123421334039968,0.415582075852875
"ENSG00000128602",0.291416730059517,0.291730756516369
"ENSG00000128604",0.181531203440595,-0.364579824294526
"ENSG00000128606",0.236409976593114,-0.32553449238135
"ENSG00000128607",0.584516911139505,0.153671313050562
"ENSG00000128609",0.490453932878591,0.193116824163926
"ENSG00000128610",NA,NA
"ENSG00000128617",0.886109945268082,0.0404782145546232
"ENSG00000128626",NA,NA
"ENSG00000128641",0.677337526660325,-0.117235149502863
"ENSG00000128645",NA,NA
"ENSG00000128652",NA,NA
"ENSG00000128654",0.512899712039921,0.183416650134438
"ENSG00000128655",0.335600428132945,0.267240388935773
"ENSG00000128656",0.311655336842828,-0.280263788157649
"ENSG00000128683",0.385429645900311,-0.241719748505123
"ENSG00000128692",0.905870872178,-0.0334229625254189
"ENSG00000128694",0.821767172544478,0.063626381691631
"ENSG00000128699",0.995471615981639,0.00160463846828738
"ENSG00000128708",0.45058756495899,0.210882769136669
"ENSG00000128709",0.45068200333276,-0.210839793946727
"ENSG00000128710",0.442158164394637,-0.214736952406289
"ENSG00000128713",0.442158164394636,-0.214736952406289
"ENSG00000128714",0.0112144489032359,0.633579712834109
"ENSG00000128731",0.277665181045041,-0.2997926901108
"ENSG00000128739",0.973138060591655,0.00952009812182192
"ENSG00000128789",0.0570797789082265,0.501071609879801
"ENSG00000128791",0.326668249875205,-0.27203430447597
"ENSG00000128805",0.184547798098701,-0.362250210897169
"ENSG00000128815",0.581413693397251,-0.154926767706854
"ENSG00000128829",0.451069412132707,-0.210663546323282
"ENSG00000128833",0.143671501928475,0.396268046781817
"ENSG00000128849",0.203201778770569,0.348365296723614
"ENSG00000128872",0.985590909312569,0.00510609903238288
"ENSG00000128881",0.548855922052116,0.168271821328239
"ENSG00000128886",0.821194523591452,0.0638338929126351
"ENSG00000128891",0.188152489993437,0.359498669133839
"ENSG00000128908",0.362520259718615,0.2532119998328
"ENSG00000128915",0.000193651699399253,0.818087620139818
"ENSG00000128917",0.199028056307663,-0.351398283741678
"ENSG00000128918",0.00330146297149247,0.705464431476063
"ENSG00000128923",0.381134565058594,0.243845522467435
"ENSG00000128928",0.488465316777353,0.193986154901656
"ENSG00000128944",0.0264385781598966,0.570264973109776
"ENSG00000128951",0.0960058703900299,0.445573336174451
"ENSG00000128965",0.199261376191618,-0.351227662822368
"ENSG00000128973",0.165430254008642,0.377463097493175
"ENSG00000128989",0.82203095954814,0.0635308031869031
"ENSG00000129003",0.0790571277936502,0.467269655878009
"ENSG00000129007",0.114402106950243,0.424887014575136
"ENSG00000129009",0.524964132394655,-0.178283637549785
"ENSG00000129028",0.117454891608002,-0.421682714518268
"ENSG00000129038",0.275181947132881,-0.301273715716105
"ENSG00000129048",0.521283675414561,-0.179843825855989
"ENSG00000129055",0.580606476515097,0.155253790374239
"ENSG00000129071",0.125167381713444,0.41383515933419
"ENSG00000129083",0.941145211266131,-0.0208718283228473
"ENSG00000129084",0.00971379234546942,0.643031311002367
"ENSG00000129103",0.760203200139809,0.0861316989023294
"ENSG00000129116",0.276653398042439,-0.300395165882563
"ENSG00000129128",0.74799127716552,0.0906497917330623
"ENSG00000129151",0.936527592278178,0.0225123227125814
"ENSG00000129152",NA,NA
"ENSG00000129158",0.0683499571922252,0.482750850143072
"ENSG00000129159",0.0224381092421589,0.583377267973239
"ENSG00000129167",0.171208230160646,0.372748755026825
"ENSG00000129170",0.684012252436587,0.114687121934535
"ENSG00000129173",0.873236241166385,0.0450862470185296
"ENSG00000129187",0.761280655753752,0.0857340173700239
"ENSG00000129194",0.662914671753768,0.122770387485544
"ENSG00000129195",0.255656416007504,0.313210304348232
"ENSG00000129197",0.000677206800899092,0.775691534112648
"ENSG00000129204",0.161170333586518,0.381008976224331
"ENSG00000129214",0.557995150816381,-0.16449261682189
"ENSG00000129219",0.172900620921019,-0.371387788219905
"ENSG00000129221",0.961330157546735,0.013707362289788
"ENSG00000129226",0.042801723753022,0.528561902905702
"ENSG00000129235",0.499422210106758,-0.189216780460218
"ENSG00000129244",0.072229295755835,0.476952882545884
"ENSG00000129245",0.289304732863786,-0.292954022917932
"ENSG00000129250",0.0728965789578992,-0.475978308997565
"ENSG00000129255",0.146710327135718,0.393532145544614
"ENSG00000129292",0.138300741527189,0.401200402262317
"ENSG00000129295",0.000568986865252455,0.782189471863009
"ENSG00000129315",0.0331973164081128,0.551183240924988
"ENSG00000129317",0.110325612284955,0.429259359561947
"ENSG00000129347",0.130493487303901,0.408607270383105
"ENSG00000129351",0.215194683284232,0.339865646525064
"ENSG00000129353",0.394434328342514,-0.237303892634755
"ENSG00000129354",0.754081892727264,0.0883939223968829
"ENSG00000129355",3.01448772750616e-05,0.865888435454413
"ENSG00000129422",0.452806328967093,-0.209874277618474
"ENSG00000129437",0.0547845689985512,0.505120347394055
"ENSG00000129450",0.0616705301345513,0.493317109993635
"ENSG00000129451",0.0294814621608158,0.561266660335217
"ENSG00000129455",NA,NA
"ENSG00000129460",0.00116725482474395,0.753942212663552
"ENSG00000129465",0.46450149691278,0.204598413125307
"ENSG00000129467",0.262035174563271,0.309251829483397
"ENSG00000129472",0.282355031312068,0.297017075013321
"ENSG00000129473",0.0567242580882025,-0.501690864031646
"ENSG00000129474",0.385879648676154,-0.24149776654761
"ENSG00000129480",0.107256178640282,0.432626079174536
"ENSG00000129484",0.0359014964310383,0.544366358402476
"ENSG00000129493",0.204206954329254,-0.347640821738159
"ENSG00000129514",0.796638359955142,-0.0727623371256875
"ENSG00000129515",0.36454227952594,-0.252182011741331
"ENSG00000129518",0.291579506273885,0.291636694539945
"ENSG00000129521",0.52578460652561,0.177936501746801
"ENSG00000129534",0.922857358624589,-0.0273730250738867
"ENSG00000129535",0.00958946174385319,0.643864366979949
"ENSG00000129538",0.92851912378858,0.0253590892520468
"ENSG00000129559",0.647449527294017,-0.12875274483477
"ENSG00000129562",0.839275558243132,-0.0572959479090721
"ENSG00000129566",0.800461001209473,-0.0713684319140445
"ENSG00000129595",0.50235971504453,-0.187946485546604
"ENSG00000129596",0.230195586334492,-0.329645901660461
"ENSG00000129625",0.438426467983764,-0.216454974206729
"ENSG00000129636",0.989482439403448,0.00372698789967853
"ENSG00000129646",0.66311257853946,0.122694153854085
"ENSG00000129654",0.719899268822065,-0.101123440825509
"ENSG00000129657",0.412512240431329,-0.228597099933525
"ENSG00000129667",0.803219432608175,-0.0703635382180335
"ENSG00000129673",0.774154291080864,0.0809938345703154
"ENSG00000129675",0.00012055711957785,0.831789612896384
"ENSG00000129680",0.511676264547064,-0.183940244251228
"ENSG00000129682",0.923890777440335,-0.0270053410704689
"ENSG00000129691",0.0046515713650899,0.687136105071816
"ENSG00000129696",0.02430169760509,0.577065107006947
"ENSG00000129744",0.439579922377413,0.215923154908401
"ENSG00000129749",0.308436075496649,0.282058083060748
"ENSG00000129757",0.928680273258313,-0.0253017840713782
"ENSG00000129810",0.00505734123996541,0.68246501501508
"ENSG00000129816",NA,NA
"ENSG00000129824",0.26013898839391,-0.310422363253646
"ENSG00000129845",NA,NA
"ENSG00000129862",NA,NA
"ENSG00000129864",NA,NA
"ENSG00000129873",NA,NA
"ENSG00000129910",0.762411013769562,0.0853169713451871
"ENSG00000129911",0.994735232542329,-0.00186557994633893
"ENSG00000129925",0.649609645957645,-0.127914103093295
"ENSG00000129932",0.0963087220904938,0.445211245051546
"ENSG00000129933",0.0287154515914846,0.563463214694031
"ENSG00000129946",0.268599921065808,-0.305238555860392
"ENSG00000129951",0.2094604611668,-0.343890956624153
"ENSG00000129965",0.426745008330736,-0.221881429457734
"ENSG00000129968",0.0414138045879406,0.531579755738858
"ENSG00000129988",0.194608920639999,0.354654460240335
"ENSG00000129990",0.0380927599526085,0.539119031311038
"ENSG00000129991",0.180305830300774,0.365533342402811
"ENSG00000129993",0.0323334226580963,0.553448685104666
"ENSG00000130005",0.100109950286668,0.440732997473772
"ENSG00000130021",0.144327067053772,0.395674560966979
"ENSG00000130023",0.829821437415936,-0.0607109074681198
"ENSG00000130024",0.476162691900403,0.199402184613173
"ENSG00000130032",0.442158164394636,-0.214736952406289
"ENSG00000130035",0.000412248219751454,0.793673948118898
"ENSG00000130037",0.691264626621999,-0.111927951389734
"ENSG00000130038",0.017948702264341,0.600419138316823
"ENSG00000130045",0.38769440028992,-0.240603973880271
"ENSG00000130052",0.218691246835547,-0.337444388486739
"ENSG00000130054",0.819128541632437,0.064582797478295
"ENSG00000130055",0.337920862638851,-0.266006882036688
"ENSG00000130066",0.0464485772151727,-0.520964022384281
"ENSG00000130119",0.0803757901439502,0.465469120725142
"ENSG00000130147",0.235057669420044,-0.326423389976452
"ENSG00000130150",0.879004139258252,-0.0430204368733866
"ENSG00000130158",0.346253774633067,-0.261616141906301
"ENSG00000130159",0.0463965180811447,0.521069322728521
"ENSG00000130164",0.641873085679128,-0.13092244643822
"ENSG00000130165",0.176371832935751,0.36862347229115
"ENSG00000130167",0.0694860537892727,0.481028836119269
"ENSG00000130173",0.205684922024765,-0.346579711846512
"ENSG00000130175",0.847301501429655,0.0544026596811225
"ENSG00000130176",0.324399805466419,-0.273263639761265
"ENSG00000130177",0.0336566101815285,-0.549996781421382
"ENSG00000130182",0.288572880768995,0.293379143095849
"ENSG00000130193",0.025231048118204,0.574054053338103
"ENSG00000130202",0.196994299753335,-0.352890989062417
"ENSG00000130203",0.395926677325205,-0.23657726356642
"ENSG00000130204",0.0510167738665612,0.512044769956996
"ENSG00000130208",0.402989419716928,-0.233157918059545
"ENSG00000130222",0.369852589779094,-0.249491848723114
"ENSG00000130224",0.137227784567668,-0.402201228019138
"ENSG00000130226",0.0722957150436647,0.476855587295123
"ENSG00000130227",0.0245376734792134,0.576292380528169
"ENSG00000130234",0.764195368799995,0.0846589670127846
"ENSG00000130244",0.00447855725245638,0.689226531986389
"ENSG00000130254",0.450215108943198,0.211052302956195
"ENSG00000130255",0.814613824412087,0.0662207524024847
"ENSG00000130270",0.00164820519691242,0.738938391713578
"ENSG00000130283",NA,NA
"ENSG00000130287",0.0294602567303599,0.56132688430593
"ENSG00000130294",0.472755725692581,-0.200913884543244
"ENSG00000130299",0.0621567496176611,0.492520695908278
"ENSG00000130300",0.564095605741167,-0.161984731258861
"ENSG00000130303",0.203466780360762,-0.348174076169063
"ENSG00000130304",0.523096349641593,-0.179074793208677
"ENSG00000130305",0.0781091317460531,0.468577366159035
"ENSG00000130307",0.719936146573933,0.101109613295279
"ENSG00000130309",0.162767516801998,-0.379672318084098
"ENSG00000130311",0.12217345182624,0.416840987192338
"ENSG00000130312",0.848912067901351,0.0538226767797769
"ENSG00000130313",0.236859160300454,0.32523993460202
"ENSG00000130332",0.359069165206217,0.254977272438133
"ENSG00000130338",0.967848054102265,-0.0113957405913592
"ENSG00000130340",0.639306013176185,-0.131923568210734
"ENSG00000130347",0.079995789635572,0.465985807757176
"ENSG00000130348",0.0983163876047209,0.442830865172449
"ENSG00000130349",0.645705959975347,0.129430404405227
"ENSG00000130363",0.24270253154529,-0.321439232734508
"ENSG00000130368",0.20178032715829,0.349393725129496
"ENSG00000130377",0.235408310079114,0.326192602424715
"ENSG00000130382",0.610754030167141,0.143162117234989
"ENSG00000130383",0.535440290428751,0.173869323440298
"ENSG00000130385",NA,NA
"ENSG00000130396",0.204232886650104,-0.347622161356592
"ENSG00000130402",0.189895674624843,-0.358180312013047
"ENSG00000130413",0.418130421066218,-0.225932090397819
"ENSG00000130414",0.893744565216188,-0.0377500034884022
"ENSG00000130427",0.497970662183,-0.189845774666823
"ENSG00000130429",0.806585344794981,-0.0691384018347994
"ENSG00000130433",0.330210334198685,-0.270124451147673
"ENSG00000130449",0.139856282412995,-0.39975872266717
"ENSG00000130475",0.0402465525761763,0.534176527005591
"ENSG00000130477",0.645640312069612,0.129455932268604
"ENSG00000130479",0.290352921886284,-0.292346255328556
"ENSG00000130487",0.464726168888558,-0.204497703408189
"ENSG00000130489",0.37084583735421,-0.248991027504248
"ENSG00000130508",0.362018594230446,-0.253468030109519
"ENSG00000130511",0.0262453152492739,0.570862464217647
"ENSG00000130513",0.402433356824489,-0.233425975742281
"ENSG00000130517",0.976777521910068,0.00822989678444319
"ENSG00000130518",0.633206715591616,-0.134308182444187
"ENSG00000130520",0.0319337375835398,0.554512220428184
"ENSG00000130522",0.339711764763433,-0.265058132774608
"ENSG00000130528",0.9449245280346,0.0195296183134014
"ENSG00000130529",0.265353416603046,-0.307215752821558
"ENSG00000130538",NA,NA
"ENSG00000130540",0.525195977405151,-0.178185521126656
"ENSG00000130544",0.373010125430966,0.247902265022657
"ENSG00000130545",0.707857543479655,-0.105650262088078
"ENSG00000130558",0.843327605694569,-0.0558345725309876
"ENSG00000130559",0.717611136669996,0.101981811204562
"ENSG00000130560",0.569502652008616,0.159771491062588
"ENSG00000130561",NA,NA
"ENSG00000130584",0.316785396958645,-0.277426528427636
"ENSG00000130589",0.275899406954027,-0.300844995703813
"ENSG00000130590",0.659447077616142,-0.124107402814805
"ENSG00000130592",0.224917846015918,-0.33319241497578
"ENSG00000130595",0.348386438539682,0.260501960148943
"ENSG00000130598",0.470606259932033,-0.201870332848493
"ENSG00000130600",0.969706245104775,0.0107368476203145
"ENSG00000130612",0.642664969126976,0.130613919839714
"ENSG00000130635",0.235348527888041,-0.326231935233284
"ENSG00000130638",0.987579875687589,-0.00440122190683236
"ENSG00000130640",0.450048915601454,-0.211127973060266
"ENSG00000130643",0.591676224131027,-0.150785231665654
"ENSG00000130649",0.707336264334874,0.105846762771255
"ENSG00000130653",0.282564458919256,-0.296893772390059
"ENSG00000130656",0.47042499284097,-0.201951088064541
"ENSG00000130669",0.908738483662255,0.0324007501148884
"ENSG00000130675",0.0116203414651357,0.631193795559583
"ENSG00000130684",0.224372865620642,0.333561587937554
"ENSG00000130695",0.00171005910181092,0.737276176617198
"ENSG00000130699",0.147154692861404,0.393135278633932
"ENSG00000130700",NA,NA
"ENSG00000130701",0.379361859943583,0.244726655179718
"ENSG00000130702",0.233855768344763,-0.327216096600923
"ENSG00000130703",0.549375505346716,0.168056241213892
"ENSG00000130706",0.714371063075457,0.103198725325518
"ENSG00000130707",0.462794537819052,-0.205364341369992
"ENSG00000130711",0.655761453826276,-0.125531207951988
"ENSG00000130713",0.143824059831074,0.396129772925197
"ENSG00000130714",0.0278779994445254,0.565915868239625
"ENSG00000130717",0.00273240026302708,0.715044415500337
"ENSG00000130720",0.41174256696538,-0.228963664576941
"ENSG00000130723",0.880291168106685,0.0425597585506604
"ENSG00000130724",0.290681814360129,-0.292155822368067
"ENSG00000130725",0.65108011166921,-0.127343786754112
"ENSG00000130726",0.0137703990355991,0.619536582292631
"ENSG00000130731",0.720684144787966,0.100829193283071
"ENSG00000130733",0.92408220057116,-0.0269372383358496
"ENSG00000130734",0.000142096756843905,0.827167618707124
"ENSG00000130741",0.435771080205448,-0.217681980142626
"ENSG00000130748",0.0003257104471387,0.801650327784113
"ENSG00000130749",0.60033349131804,0.147314044144846
"ENSG00000130751",0.478947361518836,0.198170470141661
"ENSG00000130755",0.0207569289662851,0.589424346846903
"ENSG00000130758",0.00810099633563667,0.654559468002076
"ENSG00000130762",0.00666030159508206,0.66649743561173
"ENSG00000130764",0.0806541185419582,0.465091781571552
"ENSG00000130766",0.0442417072610177,-0.525506619238735
"ENSG00000130768",0.267305272418593,0.306025286462614
"ENSG00000130770",0.253546694599125,0.314532775326991
"ENSG00000130772",0.787316523343582,0.0761681243762947
"ENSG00000130775",0.0620455215179375,-0.492702484223455
"ENSG00000130779",0.265906245071589,-0.306878038311564
"ENSG00000130783",0.180529235072219,0.365359186684407
"ENSG00000130787",0.72593066221017,0.0988647641228872
"ENSG00000130803",0.103458315856058,0.436885878782665
"ENSG00000130810",0.186026682771264,0.361117160775717
"ENSG00000130811",0.0691669193685947,0.481510494014269
"ENSG00000130812",0.765894946995783,0.0840326027017875
"ENSG00000130813",0.56912417733253,0.159926121566974
"ENSG00000130816",0.164570341993601,0.378173960379175
"ENSG00000130818",0.30355750041896,-0.284798098324336
"ENSG00000130821",0.25499429075854,-0.313624634552687
"ENSG00000130822",0.0374692784183672,0.540588599026101
"ENSG00000130826",0.297930317744718,0.287990703413044
"ENSG00000130827",0.286030300490049,-0.2948610706256
"ENSG00000130829",0.135367865592332,0.403948746409617
"ENSG00000130830",0.0279118590009168,0.565815630563159
"ENSG00000130844",0.350750164232655,0.259271505016333
"ENSG00000130856",0.0645777553958138,0.488621094713617
"ENSG00000130876",0.258553066664909,-0.311405358628409
"ENSG00000130881",0.111211605055605,-0.428299666388532
"ENSG00000130921",0.000461866444892326,0.789701311056945
"ENSG00000130935",0.0473636958848236,0.519127079173763
"ENSG00000130939",0.558644742449373,-0.16422501711037
"ENSG00000130940",0.0269236038795762,0.568779908809096
"ENSG00000130943",0.0261227055503817,0.571243254996372
"ENSG00000130948",0.640017197308183,-0.131646068743866
"ENSG00000130950",0.809386023998706,-0.0681198753111831
"ENSG00000130956",0.0397643382575979,-0.535265671793232
"ENSG00000130957",0.531750909120931,-0.175419476083055
"ENSG00000130958",0.182201825881112,-0.364059758636284
"ENSG00000130962",0.181188148232487,-0.364846346838367
"ENSG00000130985",0.324135816365219,0.273407021984099
"ENSG00000130988",0.846752416842155,0.0546004371983818
"ENSG00000130997",0.462548886874015,0.205474681049323
"ENSG00000131002",0.588791740731275,0.151946316464953
"ENSG00000131007",NA,NA
"ENSG00000131013",0.199287393801749,0.351208644753385
"ENSG00000131015",0.270330111775854,0.304190719466161
"ENSG00000131016",0.365240163698694,-0.251827248499499
"ENSG00000131018",0.394740248686823,-0.237154820237075
"ENSG00000131019",0.527345429553901,-0.177276801703707
"ENSG00000131023",0.239212011834239,0.323702660093079
"ENSG00000131037",0.0184644395966482,0.598305588631141
"ENSG00000131042",NA,NA
"ENSG00000131043",0.0620555324317872,0.492686112958795
"ENSG00000131044",0.00626936303835982,0.670085449495017
"ENSG00000131050",NA,NA
"ENSG00000131051",0.735246100310604,0.0953871827839353
"ENSG00000131055",0.532922273906882,-0.174926792023932
"ENSG00000131059",0.591021203995427,0.151048694103346
"ENSG00000131061",0.560026037140568,-0.163656433076151
"ENSG00000131067",0.541616010192886,0.171285032868156
"ENSG00000131068",0.331670502726428,-0.2693405401329
"ENSG00000131069",0.352865681190004,-0.25817416940299
"ENSG00000131080",0.0490910628168385,-0.515729851022915
"ENSG00000131089",0.81383567878178,-0.0665032633686321
"ENSG00000131094",0.00311717696068727,0.708411717213537
"ENSG00000131095",0.34400926469867,-0.262792913224028
"ENSG00000131096",0.629575633473671,0.135731873121087
"ENSG00000131097",0.222797600693269,0.334631859260938
"ENSG00000131100",0.428231297733512,-0.221186826178122
"ENSG00000131115",0.423222248233224,-0.223532729557179
"ENSG00000131116",0.0241662543463967,0.577511208905701
"ENSG00000131126",0.673743695782886,0.11861058000198
"ENSG00000131127",0.0971944504089033,-0.444156832846987
"ENSG00000131142",5.02636470303783e-05,0.854257316245531
"ENSG00000131143",0.43489704941065,-0.21808668180694
"ENSG00000131148",0.0109138258296034,0.635390533799595
"ENSG00000131149",0.00968750388611003,0.643206755077501
"ENSG00000131152",NA,NA
"ENSG00000131153",0.133251349186818,0.405957288707343
"ENSG00000131165",0.770873545856321,0.0821998737035412
"ENSG00000131171",0.847312395601416,-0.0543987358928388
"ENSG00000131174",0.437679589245236,-0.216799712170754
"ENSG00000131183",0.918936496052894,0.0287684189007986
"ENSG00000131187",0.166815923638072,0.376322727594137
"ENSG00000131188",0.304105676789162,0.284488945004643
"ENSG00000131196",0.172845858361187,0.371431689159461
"ENSG00000131203",0.754314309021311,-0.0883079385401884
"ENSG00000131233",0.770298400654239,-0.0824114395224357
"ENSG00000131236",0.0764230190476484,-0.470931582600754
"ENSG00000131238",0.399332866919689,-0.234924204019147
"ENSG00000131242",0.212428461174404,0.341798868027282
"ENSG00000131263",0.101521451271112,0.439100443982552
"ENSG00000131264",NA,NA
"ENSG00000131269",0.465746482007745,0.204040644940095
"ENSG00000131323",0.373014360328216,0.247900138001839
"ENSG00000131351",0.424268306937847,0.223041653161666
